GeneID	LOC	DCAR	Source
108192816	LOC108192816	DCAR_0103844	NCBI Gene ESummary
108192817	LOC108192817	DCAR_020102	NCBI Gene ESummary
108192818	LOC108192818	DCAR_020847	NCBI Gene ESummary
108192819	LOC108192819	DCAR_021243	NCBI Gene ESummary
108192820	LOC108192820	DCAR_0624567	NCBI Gene ESummary
108192821	LOC108192821	DCAR_021653	NCBI Gene ESummary
108192822	LOC108192822	DCAR_021923	NCBI Gene ESummary
108192823	LOC108192823	DCAR_020631	NCBI Gene ESummary
108192824	LOC108192824	DCAR_0626409	NCBI Gene ESummary
108192826	LOC108192826	DCAR_021232	NCBI Gene ESummary
108192827	LOC108192827	DCAR_021810	NCBI Gene ESummary
108192828	LOC108192828	DCAR_023197	NCBI Gene ESummary
108192830	LOC108192830	DCAR_003627	NCBI Gene ESummary
108192831	LOC108192831	DCAR_022939	NCBI Gene ESummary
108192832	LOC108192832	DCAR_022555	NCBI Gene ESummary
108192833	LOC108192833	DCAR_022887	NCBI Gene ESummary
108192834	LOC108192834	DCAR_021173	NCBI Gene ESummary
108192835	LOC108192835	DCAR_021174	NCBI Gene ESummary
108192836	LOC108192836	DCAR_020943	NCBI Gene ESummary
108192837	LOC108192837	DCAR_0625391	NCBI Gene ESummary
108192838	LOC108192838	DCAR_0103847	NCBI Gene ESummary
108192839	LOC108192839	DCAR_020712	NCBI Gene ESummary
108192841	LOC108192841	DCAR_023244	NCBI Gene ESummary
108192843	LOC108192843	DCAR_020079	NCBI Gene ESummary
108192844	LOC108192844	DCAR_020080	NCBI Gene ESummary
108192845	LOC108192845	DCAR_021768	NCBI Gene ESummary
108192846	LOC108192846	DCAR_019990	NCBI Gene ESummary
108192847	LOC108192847	DCAR_0624850	NCBI Gene ESummary
108192848	LOC108192848	DCAR_003636	NCBI Gene ESummary
108192849	LOC108192849	DCAR_021463	NCBI Gene ESummary
108192850	LOC108192850	DCAR_020719	NCBI Gene ESummary
108192851	LOC108192851	DCAR_021878	NCBI Gene ESummary
108192852	LOC108192852	DCAR_021971	NCBI Gene ESummary
108192853	LOC108192853	DCAR_021970	NCBI Gene ESummary
108192854	LOC108192854	DCAR_023209	NCBI Gene ESummary
108192855	LOC108192855	DCAR_021083	NCBI Gene ESummary
108192857	LOC108192857	DCAR_020463	NCBI Gene ESummary
108192859	LOC108192859	DCAR_0103849	NCBI Gene ESummary
108192860	LOC108192860	DCAR_020268	NCBI Gene ESummary
108192861	LOC108192861	DCAR_021409	NCBI Gene ESummary
108192862	LOC108192862	DCAR_019878	NCBI Gene ESummary
108192863	LOC108192863	DCAR_019934	NCBI Gene ESummary
108192864	LOC108192864	DCAR_021509	NCBI Gene ESummary
108192865	LOC108192865	DCAR_0624747	NCBI Gene ESummary
108192866	LOC108192866	DCAR_021370	NCBI Gene ESummary
108192867	LOC108192867	DCAR_023161	NCBI Gene ESummary
108192868	LOC108192868	DCAR_003633	NCBI Gene ESummary
108192869	LOC108192869	DCAR_020439	NCBI Gene ESummary
108192870	LOC108192870	DCAR_020665	NCBI Gene ESummary
108192871	LOC108192871	DCAR_020128	NCBI Gene ESummary
108192872	LOC108192872	DCAR_0624229	NCBI Gene ESummary
108192873	LOC108192873	DCAR_020150	NCBI Gene ESummary
108192875	LOC108192875	DCAR_021501	NCBI Gene ESummary
108192876	LOC108192876	DCAR_022316	NCBI Gene ESummary
108192877	LOC108192877	DCAR_022314	NCBI Gene ESummary
108192878	LOC108192878	DCAR_003634	NCBI Gene ESummary
108192880	LOC108192880	DCAR_022353	NCBI Gene ESummary
108192881	LOC108192881	DCAR_021107	NCBI Gene ESummary
108192882	LOC108192882	DCAR_021496	NCBI Gene ESummary
108192883	LOC108192883	DCAR_020385	NCBI Gene ESummary
108192884	LOC108192884	DCAR_020966	NCBI Gene ESummary
108192885	LOC108192885	DCAR_020207	NCBI Gene ESummary
108192887	LOC108192887	DCAR_020977	NCBI Gene ESummary
108192888	LOC108192888	DCAR_0625355	NCBI Gene ESummary
108192889	LOC108192889	DCAR_020978	NCBI Gene ESummary
108192890	LOC108192890	DCAR_021226	NCBI Gene ESummary
108192891	LOC108192891	DCAR_002279	NCBI Gene ESummary
108192892	LOC108192892	DCAR_020781	NCBI Gene ESummary
108192893	LOC108192893	DCAR_020158	NCBI Gene ESummary
108192894	LOC108192894	DCAR_0625700	NCBI Gene ESummary
108192895	LOC108192895	DCAR_020133	NCBI Gene ESummary
108192896	LOC108192896	DCAR_019897	NCBI Gene ESummary
108192897	LOC108192897	DCAR_0623896	NCBI Gene ESummary
108192898	LOC108192898	DCAR_004254	NCBI Gene ESummary
108192899	LOC108192899	DCAR_022502	NCBI Gene ESummary
108192900	LOC108192900	DCAR_022167	NCBI Gene ESummary
108192901	LOC108192901	DCAR_020057	NCBI Gene ESummary
108192902	LOC108192902	DCAR_0626686	NCBI Gene ESummary
108192903	LOC108192903	DCAR_021950	NCBI Gene ESummary
108192904	LOC108192904	DCAR_020497	NCBI Gene ESummary
108192905	LOC108192905	DCAR_020731	NCBI Gene ESummary
108192906	LOC108192906	DCAR_022163	NCBI Gene ESummary
108192907	LOC108192907	DCAR_020711	NCBI Gene ESummary
108192908	LOC108192908	DCAR_020710	NCBI Gene ESummary
108192909	LOC108192909	DCAR_019810	NCBI Gene ESummary
108192910	LOC108192910	DCAR_022566	NCBI Gene ESummary
108192911	LOC108192911	DCAR_022630	NCBI Gene ESummary
108192912	LOC108192912	DCAR_020288	NCBI Gene ESummary
108192913	LOC108192913	DCAR_020797	NCBI Gene ESummary
108192914	LOC108192914	DCAR_020798	NCBI Gene ESummary
108192915	LOC108192915	DCAR_023011	NCBI Gene ESummary
108192916	LOC108192916	DCAR_020889	NCBI Gene ESummary
108192917	LOC108192917	DCAR_023152	NCBI Gene ESummary
108192918	LOC108192918	DCAR_021918	NCBI Gene ESummary
108192919	LOC108192919	DCAR_022856	NCBI Gene ESummary
108192920	LOC108192920	DCAR_022637	NCBI Gene ESummary
108192921	LOC108192921	DCAR_022649	NCBI Gene ESummary
108192922	LOC108192922	DCAR_020154	NCBI Gene ESummary
108192923	LOC108192923	DCAR_021688	NCBI Gene ESummary
108192924	LOC108192924	DCAR_023009	NCBI Gene ESummary
108192925	LOC108192925	DCAR_022278	NCBI Gene ESummary
108192926	LOC108192926	DCAR_002722	NCBI Gene ESummary
108192927	LOC108192927	DCAR_0104552	NCBI Gene ESummary
108192928	LOC108192928	DCAR_021423	NCBI Gene ESummary
108192929	LOC108192929	DCAR_021422	NCBI Gene ESummary
108192930	LOC108192930	DCAR_023222	NCBI Gene ESummary
108192932	LOC108192932	DCAR_0311161	NCBI Gene ESummary
108192933	LOC108192933	DCAR_023093	NCBI Gene ESummary
108192934	LOC108192934	DCAR_021500	NCBI Gene ESummary
108192935	LOC108192935	DCAR_020705	NCBI Gene ESummary
108192936	LOC108192936	DCAR_021129	NCBI Gene ESummary
108192937	LOC108192937	DCAR_022744	NCBI Gene ESummary
108192938	LOC108192938	DCAR_023164	NCBI Gene ESummary
108192939	LOC108192939	DCAR_0622843	NCBI Gene ESummary
108192940	LOC108192940	DCAR_0625182	NCBI Gene ESummary
108192941	LOC108192941	DCAR_021896	NCBI Gene ESummary
108192942	LOC108192942	DCAR_021340	NCBI Gene ESummary
108192943	LOC108192943	DCAR_0624958	NCBI Gene ESummary
108192944	LOC108192944	DCAR_020521	NCBI Gene ESummary
108192945	LOC108192945	DCAR_0625857	NCBI Gene ESummary
108192947	LOC108192947	DCAR_022138	NCBI Gene ESummary
108192948	LOC108192948	DCAR_023252	NCBI Gene ESummary
108192949	LOC108192949	DCAR_020181	NCBI Gene ESummary
108192950	LOC108192950	DCAR_019963	NCBI Gene ESummary
108192951	LOC108192951	DCAR_020123	NCBI Gene ESummary
108192952	LOC108192952	DCAR_020965	NCBI Gene ESummary
108192953	LOC108192953	DCAR_022995	NCBI Gene ESummary
108192954	LOC108192954	DCAR_0626644	NCBI Gene ESummary
108192955	LOC108192955	DCAR_019859	NCBI Gene ESummary
108192956	LOC108192956	DCAR_021571	NCBI Gene ESummary
108192957	LOC108192957	DCAR_021356	NCBI Gene ESummary
108192958	LOC108192958	DCAR_020821	NCBI Gene ESummary
108192959	LOC108192959	DCAR_004244	NCBI Gene ESummary
108192960	LOC108192960	DCAR_020820	NCBI Gene ESummary
108192961	LOC108192961	DCAR_021517	NCBI Gene ESummary
108192962	LOC108192962	DCAR_021518	NCBI Gene ESummary
108192963	LOC108192963	DCAR_0624736	NCBI Gene ESummary
108192964	LOC108192964	DCAR_020087	NCBI Gene ESummary
108192965	LOC108192965	DCAR_023067	NCBI Gene ESummary
108192967	LOC108192967	DCAR_004253	NCBI Gene ESummary
108192968	LOC108192968	DCAR_020048	NCBI Gene ESummary
108192969	LOC108192969	DCAR_0626415	NCBI Gene ESummary
108192970	LOC108192970	DCAR_020526	NCBI Gene ESummary
108192971	LOC108192971	DCAR_021828	NCBI Gene ESummary
108192972	LOC108192972	DCAR_0623156	NCBI Gene ESummary
108192973	LOC108192973	DCAR_020894	NCBI Gene ESummary
108192974	LOC108192974	DCAR_023153	NCBI Gene ESummary
108192975	LOC108192975	DCAR_019829	NCBI Gene ESummary
108192976	LOC108192976	DCAR_004251	NCBI Gene ESummary
108192977	LOC108192977	DCAR_019830	NCBI Gene ESummary
108192978	LOC108192978	DCAR_021051	NCBI Gene ESummary
108192979	LOC108192979	DCAR_021844	NCBI Gene ESummary
108192980	LOC108192980	DCAR_022791	NCBI Gene ESummary
108192981	LOC108192981	DCAR_022614	NCBI Gene ESummary
108192982	LOC108192982	DCAR_020582	NCBI Gene ESummary
108192983	LOC108192983	DCAR_020579	NCBI Gene ESummary
108192984	LOC108192984	DCAR_023262	NCBI Gene ESummary
108192985	LOC108192985	DCAR_0623867	NCBI Gene ESummary
108192986	LOC108192986	DCAR_0623868	NCBI Gene ESummary
108192987	LOC108192987	DCAR_021441	NCBI Gene ESummary
108192988	LOC108192988	DCAR_021440	NCBI Gene ESummary
108192989	LOC108192989	DCAR_021568	NCBI Gene ESummary
108192990	LOC108192990	DCAR_021569	NCBI Gene ESummary
108192991	LOC108192991	DCAR_004245	NCBI Gene ESummary
108192992	LOC108192992	DCAR_022815	NCBI Gene ESummary
108192993	LOC108192993	DCAR_020907	NCBI Gene ESummary
108192994	LOC108192994	DCAR_0624300	NCBI Gene ESummary
108192995	LOC108192995	DCAR_021890	NCBI Gene ESummary
108192996	LOC108192996	DCAR_0624299	NCBI Gene ESummary
108192997	LOC108192997	DCAR_022934	NCBI Gene ESummary
108192998	LOC108192998	DCAR_022967	NCBI Gene ESummary
108192999	LOC108192999	DCAR_022370	NCBI Gene ESummary
108193000	LOC108193000	DCAR_0625069	NCBI Gene ESummary
108193001	LOC108193001	DCAR_004248	NCBI Gene ESummary
108193002	LOC108193002	DCAR_020575	NCBI Gene ESummary
108193003	LOC108193003	DCAR_022608	NCBI Gene ESummary
108193004	LOC108193004	DCAR_019919	NCBI Gene ESummary
108193005	LOC108193005	DCAR_022888	NCBI Gene ESummary
108193006	LOC108193006	DCAR_022595	NCBI Gene ESummary
108193007	LOC108193007	DCAR_0626512	NCBI Gene ESummary
108193008	LOC108193008	DCAR_020396	NCBI Gene ESummary
108193009	LOC108193009	DCAR_022941	NCBI Gene ESummary
108193010	LOC108193010	DCAR_022940	NCBI Gene ESummary
108193011	LOC108193011	DCAR_004250	NCBI Gene ESummary
108193012	LOC108193012	DCAR_023035	NCBI Gene ESummary
108193013	LOC108193013	DCAR_022650	NCBI Gene ESummary
108193014	LOC108193014	DCAR_020293	NCBI Gene ESummary
108193015	LOC108193015	DCAR_022335	NCBI Gene ESummary
108193016	LOC108193016	DCAR_020038	NCBI Gene ESummary
108193017	LOC108193017	DCAR_021974	NCBI Gene ESummary
108193018	LOC108193018	DCAR_021127	NCBI Gene ESummary
108193019	LOC108193019	DCAR_004246	NCBI Gene ESummary
108193020	LOC108193020	DCAR_023138	NCBI Gene ESummary
108193021	LOC108193021	DCAR_021600	NCBI Gene ESummary
108193022	LOC108193022	DCAR_020366	NCBI Gene ESummary
108193025	LOC108193025	DCAR_020542	NCBI Gene ESummary
108193026	LOC108193026	DCAR_020560	NCBI Gene ESummary
108193027	LOC108193027	DCAR_021056	NCBI Gene ESummary
108193028	LOC108193028	DCAR_020819	NCBI Gene ESummary
108193029	LOC108193029	DCAR_004252	NCBI Gene ESummary
108193030	LOC108193030	DCAR_020817	NCBI Gene ESummary
108193031	LOC108193031	DCAR_022987	NCBI Gene ESummary
108193032	LOC108193032	DCAR_023096	NCBI Gene ESummary
108193033	LOC108193033	DCAR_022600	NCBI Gene ESummary
108193034	LOC108193034	DCAR_021887	NCBI Gene ESummary
108193035	LOC108193035	DCAR_021793	NCBI Gene ESummary
108193036	LOC108193036	DCAR_022605	NCBI Gene ESummary
108193037	LOC108193037	DCAR_019900	NCBI Gene ESummary
108193038	LOC108193038	DCAR_004255	NCBI Gene ESummary
108193039	LOC108193039	DCAR_020688	NCBI Gene ESummary
108193040	LOC108193040	DCAR_0625667	NCBI Gene ESummary
108193041	LOC108193041	DCAR_022947	NCBI Gene ESummary
108193042	LOC108193042	DCAR_020841	NCBI Gene ESummary
108193043	LOC108193043	DCAR_0625187	NCBI Gene ESummary
108193045	LOC108193045	DCAR_020544	NCBI Gene ESummary
108193046	LOC108193046	DCAR_0626340	NCBI Gene ESummary
108193047	LOC108193047	DCAR_020911	NCBI Gene ESummary
108193048	LOC108193048	DCAR_020408	NCBI Gene ESummary
108193049	LOC108193049	DCAR_021360	NCBI Gene ESummary
108193050	LOC108193050	DCAR_020017	NCBI Gene ESummary
108193051	LOC108193051	DCAR_0625956	NCBI Gene ESummary
108193052	LOC108193052	DCAR_020148	NCBI Gene ESummary
108193053	LOC108193053	DCAR_022737	NCBI Gene ESummary
108193054	LOC108193054	DCAR_022318	NCBI Gene ESummary
108193055	LOC108193055	DCAR_0624070	NCBI Gene ESummary
108193056	LOC108193056	DCAR_021082	NCBI Gene ESummary
108193057	LOC108193057	DCAR_002989	NCBI Gene ESummary
108193058	LOC108193058	DCAR_020072	NCBI Gene ESummary
108193059	LOC108193059	DCAR_021764	NCBI Gene ESummary
108193060	LOC108193060	DCAR_0622964	NCBI Gene ESummary
108193061	LOC108193061	DCAR_019986	NCBI Gene ESummary
108193062	LOC108193062	DCAR_0624334	NCBI Gene ESummary
108193063	LOC108193063	DCAR_020670	NCBI Gene ESummary
108193064	LOC108193064	DCAR_0626066	NCBI Gene ESummary
108193065	LOC108193065	DCAR_003584	NCBI Gene ESummary
108193079	LOC108193079	DCAR_0102796	NCBI Gene ESummary
108193095	LOC108193095	DCAR_002186	NCBI Gene ESummary
108193111	LOC108193111	DCAR_0103576	NCBI Gene ESummary
108193126	LOC108193126	DCAR_025228	NCBI Gene ESummary
108193127	LOC108193127	DCAR_0102302	NCBI Gene ESummary
108193128	LOC108193128	DCAR_026292	NCBI Gene ESummary
108193129	LOC108193129	DCAR_0730193	NCBI Gene ESummary
108193130	LOC108193130	DCAR_025817	NCBI Gene ESummary
108193131	LOC108193131	DCAR_0726798	NCBI Gene ESummary
108193132	LOC108193132	DCAR_023358	NCBI Gene ESummary
108193133	LOC108193133	DCAR_023390	NCBI Gene ESummary
108193134	LOC108193134	DCAR_024047	NCBI Gene ESummary
108193135	LOC108193135	DCAR_025503	NCBI Gene ESummary
108193136	LOC108193136	DCAR_026031	NCBI Gene ESummary
108193137	LOC108193137	DCAR_026058	NCBI Gene ESummary
108193138	LOC108193138	DCAR_024163	NCBI Gene ESummary
108193139	LOC108193139	DCAR_026365	NCBI Gene ESummary
108193140	LOC108193140	DCAR_024614	NCBI Gene ESummary
108193141	LOC108193141	DCAR_025055	NCBI Gene ESummary
108193142	LOC108193142	DCAR_025619	NCBI Gene ESummary
108193143	LOC108193143	DCAR_024683	NCBI Gene ESummary
108193144	LOC108193144	DCAR_024813	NCBI Gene ESummary
108193145	LOC108193145	DCAR_026155	NCBI Gene ESummary
108193146	LOC108193146	DCAR_023435	NCBI Gene ESummary
108193147	LOC108193147	DCAR_025524	NCBI Gene ESummary
108193148	LOC108193148	DCAR_024465	NCBI Gene ESummary
108193149	LOC108193149	DCAR_024768	NCBI Gene ESummary
108193150	LOC108193150	DCAR_025879	NCBI Gene ESummary
108193151	LOC108193151	DCAR_025681	NCBI Gene ESummary
108193152	LOC108193152	DCAR_025680	NCBI Gene ESummary
108193153	LOC108193153	DCAR_031525	NCBI Gene ESummary
108193154	LOC108193154	DCAR_025884	NCBI Gene ESummary
108193155	LOC108193155	DCAR_025652	NCBI Gene ESummary
108193156	LOC108193156	DCAR_0729479	NCBI Gene ESummary
108193157	LOC108193157	DCAR_025651	NCBI Gene ESummary
108193159	LOC108193159	DCAR_023650	NCBI Gene ESummary
108193160	LOC108193160	DCAR_025034	NCBI Gene ESummary
108193161	LOC108193161	DCAR_025759	NCBI Gene ESummary
108193162	LOC108193162	DCAR_024972	NCBI Gene ESummary
108193163	LOC108193163	DCAR_031533	NCBI Gene ESummary
108193164	LOC108193164	DCAR_024986	NCBI Gene ESummary
108193165	LOC108193165	DCAR_025146	NCBI Gene ESummary
108193167	LOC108193167	DCAR_025147	NCBI Gene ESummary
108193168	LOC108193168	DCAR_023487	NCBI Gene ESummary
108193169	LOC108193169	DCAR_024860	NCBI Gene ESummary
108193170	LOC108193170	DCAR_0728568	NCBI Gene ESummary
108193171	LOC108193171	DCAR_024434	NCBI Gene ESummary
108193172	LOC108193172	DCAR_025775	NCBI Gene ESummary
108193173	LOC108193173	DCAR_025294	NCBI Gene ESummary
108193174	LOC108193174	DCAR_026100	NCBI Gene ESummary
108193175	LOC108193175	DCAR_023334	NCBI Gene ESummary
108193177	LOC108193177	DCAR_025195	NCBI Gene ESummary
108193178	LOC108193178	DCAR_025994	NCBI Gene ESummary
108193179	LOC108193179	DCAR_024288	NCBI Gene ESummary
108193180	LOC108193180	DCAR_002228	NCBI Gene ESummary
108193181	LOC108193181	DCAR_0728069	NCBI Gene ESummary
108193182	LOC108193182	DCAR_025814	NCBI Gene ESummary
108193183	LOC108193183	DCAR_025502	NCBI Gene ESummary
108193184	LOC108193184	DCAR_025501	NCBI Gene ESummary
108193186	LOC108193186	DCAR_026233	NCBI Gene ESummary
108193187	LOC108193187	DCAR_023594	NCBI Gene ESummary
108193188	LOC108193188	DCAR_026214	NCBI Gene ESummary
108193189	LOC108193189	DCAR_026215	NCBI Gene ESummary
108193190	LOC108193190	DCAR_025099	NCBI Gene ESummary
108193191	LOC108193191	DCAR_0729258	NCBI Gene ESummary
108193193	LOC108193193	DCAR_024065	NCBI Gene ESummary
108193194	LOC108193194	DCAR_024976	NCBI Gene ESummary
108193196	LOC108193196	DCAR_0730197	NCBI Gene ESummary
108193197	LOC108193197	DCAR_023463	NCBI Gene ESummary
108193198	LOC108193198	DCAR_026331	NCBI Gene ESummary
108193199	LOC108193199	DCAR_0729589	NCBI Gene ESummary
108193200	LOC108193200	DCAR_024977	NCBI Gene ESummary
108193202	LOC108193202	DCAR_023305	NCBI Gene ESummary
108193203	LOC108193203	DCAR_025917	NCBI Gene ESummary
108193204	LOC108193204	DCAR_026396	NCBI Gene ESummary
108193205	LOC108193205	DCAR_026395	NCBI Gene ESummary
108193206	LOC108193206	DCAR_0730211	NCBI Gene ESummary
108193207	LOC108193207	DCAR_0730212	NCBI Gene ESummary
108193208	LOC108193208	DCAR_0728071	NCBI Gene ESummary
108193209	LOC108193209	DCAR_026017	NCBI Gene ESummary
108193210	LOC108193210	DCAR_024021	NCBI Gene ESummary
108193211	LOC108193211	DCAR_025351	NCBI Gene ESummary
108193212	LOC108193212	DCAR_023440	NCBI Gene ESummary
108193213	LOC108193213	DCAR_023398	NCBI Gene ESummary
108193214	LOC108193214	DCAR_026334	NCBI Gene ESummary
108193215	LOC108193215	DCAR_025954	NCBI Gene ESummary
108193216	LOC108193216	DCAR_023621	NCBI Gene ESummary
108193217	LOC108193217	DCAR_023401	NCBI Gene ESummary
108193218	LOC108193218	DCAR_023510	NCBI Gene ESummary
108193219	LOC108193219	DCAR_025800	NCBI Gene ESummary
108193220	LOC108193220	DCAR_024968	NCBI Gene ESummary
108193221	LOC108193221	DCAR_031515	NCBI Gene ESummary
108193222	LOC108193222	DCAR_025749	NCBI Gene ESummary
108193223	LOC108193223	DCAR_0730330	NCBI Gene ESummary
108193224	LOC108193224	DCAR_023769	NCBI Gene ESummary
108193225	LOC108193225	DCAR_024824	NCBI Gene ESummary
108193226	LOC108193226	DCAR_024825	NCBI Gene ESummary
108193228	LOC108193228	DCAR_024734	NCBI Gene ESummary
108193229	LOC108193229	DCAR_025406	NCBI Gene ESummary
108193230	LOC108193230	DCAR_025372	NCBI Gene ESummary
108193231	LOC108193231	DCAR_025538	NCBI Gene ESummary
108193232	LOC108193232	DCAR_0727341	NCBI Gene ESummary
108193233	LOC108193233	DCAR_025660	NCBI Gene ESummary
108193234	LOC108193234	DCAR_025291	NCBI Gene ESummary
108193236	LOC108193236	DCAR_024424	NCBI Gene ESummary
108193238	LOC108193238	DCAR_023588	NCBI Gene ESummary
108193239	LOC108193239	DCAR_023587	NCBI Gene ESummary
108193240	LOC108193240	DCAR_024413	NCBI Gene ESummary
108193241	LOC108193241	DCAR_023661	NCBI Gene ESummary
108193242	LOC108193242	DCAR_023345	NCBI Gene ESummary
108193243	LOC108193243	DCAR_0727164	NCBI Gene ESummary
108193244	LOC108193244	DCAR_0728541	NCBI Gene ESummary
108193245	LOC108193245	DCAR_024962	NCBI Gene ESummary
108193246	LOC108193246	DCAR_0729563	NCBI Gene ESummary
108193247	LOC108193247	DCAR_026006	NCBI Gene ESummary
108193249	LOC108193249	DCAR_024903	NCBI Gene ESummary
108193250	LOC108193250	DCAR_026317	NCBI Gene ESummary
108193251	LOC108193251	DCAR_024667	NCBI Gene ESummary
108193252	LOC108193252	DCAR_024281	NCBI Gene ESummary
108193253	LOC108193253	DCAR_024719	NCBI Gene ESummary
108193254	LOC108193254	DCAR_025232	NCBI Gene ESummary
108193255	LOC108193255	DCAR_024364	NCBI Gene ESummary
108193256	LOC108193256	DCAR_0730110	NCBI Gene ESummary
108193258	LOC108193258	DCAR_024141	NCBI Gene ESummary
108193259	LOC108193259	DCAR_026409	NCBI Gene ESummary
108193260	LOC108193260	DCAR_024256	NCBI Gene ESummary
108193261	LOC108193261	DCAR_024201	NCBI Gene ESummary
108193262	LOC108193262	DCAR_0729327	NCBI Gene ESummary
108193264	LOC108193264	DCAR_024796	NCBI Gene ESummary
108193265	LOC108193265	DCAR_025760	NCBI Gene ESummary
108193266	LOC108193266	DCAR_023534	NCBI Gene ESummary
108193267	LOC108193267	DCAR_025254	NCBI Gene ESummary
108193268	LOC108193268	DCAR_025268	NCBI Gene ESummary
108193269	LOC108193269	DCAR_023688	NCBI Gene ESummary
108193270	LOC108193270	DCAR_025170	NCBI Gene ESummary
108193271	LOC108193271	DCAR_025148	NCBI Gene ESummary
108193272	LOC108193272	DCAR_023683	NCBI Gene ESummary
108193273	LOC108193273	DCAR_026219	NCBI Gene ESummary
108193274	LOC108193274	DCAR_023614	NCBI Gene ESummary
108193275	LOC108193275	DCAR_025245	NCBI Gene ESummary
108193276	LOC108193276	DCAR_025462	NCBI Gene ESummary
108193277	LOC108193277	DCAR_024642	NCBI Gene ESummary
108193278	LOC108193278	DCAR_026273	NCBI Gene ESummary
108193279	LOC108193279	DCAR_0730170	NCBI Gene ESummary
108193280	LOC108193280	DCAR_025227	NCBI Gene ESummary
108193281	LOC108193281	DCAR_023553	NCBI Gene ESummary
108193282	LOC108193282	DCAR_0728477	NCBI Gene ESummary
108193283	LOC108193283	DCAR_0102303	NCBI Gene ESummary
108193284	LOC108193284	DCAR_0727893	NCBI Gene ESummary
